Gene Symbol,GSM1559340,GSM1559311,GSM1559333,GSM1559305,GSM1559326,GSM1559353,GSM1559360,GSM1559329,GSM1559335,GSM1559366,GSM1559319,GSM1559341,GSM1559348,GSM1559322,GSM1559362,GSM1559371,GSM1559301,GSM1559368,GSM1559334,GSM1559349,GSM1559355,GSM1559323,GSM1559363,GSM1559307,GSM1559343,GSM1559310,GSM1559317,GSM1559313,GSM1559332,GSM1559308,GSM1559351,GSM1559365,GSM1559303,GSM1559304,GSM1559347,GSM1559338,GSM1559352,GSM1559361,GSM1559373,GSM1559312,GSM1559330
MARCKSL1,12.0294074340449,11.867078819281,12.5477402230537,12.3608105975213,11.8422386697083,12.5479376148872,12.928926303279,12.2890796347196,10.9767575244255,12.8423668557989,11.4455604030654,11.9306431368098,12.1893015453806,11.9776768942922,11.9647269880464,12.8107449972419,11.4135159406069,12.6457599332176,12.796818995481,11.2051199782387,12.5613166588801,10.6022274132436,12.0521763440579,12.6241029391372,11.7501429243801,11.9429519227044,12.6965288869526,12.3258307721669,12.5222796375234,11.6716570229509,12.00512634945,12.7642587596441,12.6517458002965,12.2262986968512,13.0899857140938,12.7840106147582,12.262791510202,13.055457030875,13.0868187736689,12.9218899476768,13.2362038732351
ESYT1,10.1615692297741,9.89755593022777,10.3840241527978,10.1902619902128,10.9810068030685,10.9993360951063,10.8097343800787,10.2074749995372,11.1495643785891,10.8117678847406,10.3040703113824,10.3024876604039,9.75123540221706,10.7392427754908,11.0899554289595,11.3765747259781,10.8740501590762,10.8007527653568,10.4366139538693,10.7098350643052,10.2401242187256,10.928964046123,11.1963586151733,11.2760077271463,9.23513673416865,10.7162028810854,10.5589532470219,10.1994690286023,10.3231937672458,10.3561514277723,11.2213181957369,10.7319231057872,11.0922651968175,11.3488004897587,11.4790376391921,10.81170085859,10.2686303078179,11.4181929502371,11.0288471956518,11.0696429332513,10.6677893133156
ANKRD36B,6.27928628452227,6.82940537112667,6.95487386138849,7.28078212386977,6.40132443480624,5.79838990497103,7.25880211096897,6.83908882705267,6.05427951656819,7.27767121544511,6.13859600873843,7.47279058916001,4.94623391474239,6.48913698057439,6.62245427927839,5.78309930938576,6.87881634917976,4.37859611578511,6.28262647798962,8.3648957535303,6.81635718941221,6.6566367554749,7.08756398086776,5.48594668485238,6.0325495467912,5.20800267248266,8.07854064124514,7.04989883382657,6.40085891407186,6.88267423930557,6.61588839723318,4.90161901012463,6.78119245130844,7.6571965382292,5.82923481421657,6.8679045556083,7.68737649036616,4.6798686602846,5.80725431419214,6.36407656618893,7.29092151454127
FOSL2,9.04656773071942,8.579906448225689,9.319953623586157,10.822895753349592,9.278733166150213,9.148510262047122,8.783698944020767,9.603558677337912,9.139097720797723,9.063780285750957,9.106473972532552,8.97899608542797,8.674919666560008,9.632439206167271,8.924822396417422,8.977068179788063,9.027488380034434,8.497316759713824,8.602016847388523,9.024854344788064,9.082124071458727,9.198235164204627,8.4701622547092,9.161572113065688,9.755454156443523,9.022850711704972,9.361428136240194,9.175581610022276,9.724681199829076,8.727539483013244,8.808748340965222,9.181499579820738,8.958784370077414,8.865908525340071,8.853034939029616,9.836310258592954,8.587839696605204,10.14084417360218,9.520650051719093,9.063936664279778,9.618832216737797
FBRS,7.200729297702161,7.30320255812532,7.70353921410731,8.18416070097009,7.779451930799345,7.71253391069831,7.57309601542788,7.618858486343999,7.910764892590365,8.16929412920017,7.56248942279441,7.377062245420765,7.983871983200145,7.39568639741289,7.09022477952241,7.16706010731136,7.511873669139285,7.185815420622305,7.828424292225325,8.665847639978221,7.602994917049029,7.859366040079955,7.69947360814017,7.397827287897915,7.742891437164415,7.22384440014162,7.31415265916257,7.528734197930046,7.43375305814558,7.03593616214538,7.38361784338847,7.676755387241105,7.82628571950268,7.230897764602055,7.914521465836446,7.940356904689745,7.836076561075755,7.759037702206775,8.055785310045355,7.8347037899835,8.355417767248586
CORO1C,10.070572494091916,9.778514469885994,9.59765365664112,9.644464962654885,9.852843363322975,9.621254832486926,9.694081908639417,9.59538443339326,9.585070557994076,9.34923263376098,9.79044558346731,10.078154963181536,9.111010470630664,10.3683444532297,9.97611439779075,10.207905364988877,9.991639419970737,9.562627027884863,9.533837386923006,9.890591025842436,9.500524188619083,9.485368104091556,10.160462688933537,10.066130058827724,9.343120400956137,9.221207013759464,9.54459851807368,9.126260278195652,10.10502316441122,9.711006175912836,10.240350131609476,10.456842687425,9.69631212620036,9.472517419536796,9.722542606066504,9.93344051386724,9.31262049494446,9.778032276275564,10.20518443938174,10.076683106393723,10.482196057277
PRPF6,9.941398047045944,9.126984869931407,10.334749599888784,9.09564976377272,10.001697747391749,9.472432255665836,9.544091348164317,10.025563439491169,9.257482977875744,8.64757039747596,9.73102808612034,9.656923467337066,9.674758128491405,9.375563247723523,8.614720516027266,8.556509986351621,9.44193821429122,8.4688383940374,9.819217492911855,10.5247210966451,10.240578148513205,8.386789629838155,9.829272592789705,9.833951986744964,9.636292616951234,9.22956731055805,9.60230447273042,9.605527430532325,10.056510760474634,9.431869370600872,9.65197208996609,8.317109760758225,9.98176841716019,9.528238996101496,9.62079326122236,9.67384289124006,10.134577240909785,9.705748640724096,9.278911095815603,10.128056948447243,9.32256510075
RGL2,10.1531802489163,9.52669681749989,9.90502329793008,10.5268739303034,9.79866927890083,9.5812663778003,10.0774159022988,9.84787334135234,10.2003403121453,10.2744684631787,10.1191357715375,10.1032737730425,10.2857748417517,10.112390956287,10.0055744662977,10.5300714627425,10.0462697112323,10.6160995613612,10.7079487977949,10.5735303492766,9.95580905421109,9.70654946071597,10.402708732758,10.1676032470638,10.7054486570049,10.1914741025934,10.3986032818658,10.2326742687585,9.6882725303813,10.0957056344545,9.59037631154112,10.6376285437025,10.5198004363539,9.84962841246681,9.76561230257336,9.81644248921635,10.5363857834875,9.14650254019147,9.6422609965343,9.7133227716269,9.93839014806559
PTDSS1,11.0753113717858,11.5360969766438,11.6387809580614,11.3051707787642,11.3735196564943,10.9271277219334,11.7959583635219,11.2080780539253,10.8745246305061,11.4572811005458,11.5215619414683,11.7336065129438,12.1367236898636,11.4995826609947,11.7883693972508,11.8314497160813,11.4479583659468,11.7982496510059,11.8755704942235,11.6645119106625,11.5379272439969,11.8047592027202,11.2636140776746,11.5203956309147,11.4904995280607,11.5218519976403,11.2812332529598,11.8601491275194,11.1497543813079,11.8405168207004,11.0594083649537,11.1935694497012,10.5847358430224,11.3621316800419,12.4677439928761,11.8383232586173,11.4444625735018,11.1673207174204,11.4328784527559,10.7343913621804,10.9953846073924
MZF1,8.117009502086207,8.522001748065641,8.96211342992263,9.022165009678616,8.257398086444145,8.43568521678001,8.263674234809212,8.56647717853945,8.29490884239043,7.896502459614195,8.320011886546377,8.861852358837147,8.13769379265505,8.056243048510312,8.185064246031963,8.131724747966555,7.892088086310858,8.779579843750694,8.635531799493545,8.003504193200708,8.609086168705215,9.063566100888828,8.00287891116675,8.097292574646946,8.121003921589661,8.575935911168838,8.356283503807658,8.377843776673982,8.093737822106025,8.550494841611128,8.39052762133573,8.126311836359747,8.060237231613888,8.641368723801364,8.694613191078982,8.628527028267523,8.366467346120665,8.134948460750952,8.220653411682457,8.665495217765008,8.731565570462378
GPT,7.29443343251681,8.38182481674933,7.54825658830578,7.18647120378689,7.51300133001667,7.93728046832262,7.47164054635675,7.71665434644468,7.45857761253166,6.80646220935032,7.8068329432256,7.2240637856521,7.32136631850759,7.31913954920931,7.5034483780594,7.50158034988379,7.27043218172411,7.24155579886244,7.45829748064651,7.81206395962038,7.99848684533808,7.47478116060482,6.96862243598068,7.3675897771635,7.94627418167854,7.98021279947224,7.50071303722958,7.78765023374614,7.3584319120236,7.77252193361322,7.38673451027361,7.23348159257588,8.64940314235576,7.35443967822551,7.17911657138638,7.34617518137765,7.63404076918562,7.0306845905577,7.05508505470613,7.20788395576799,6.64132687947303
PTK2B,7.151025854449109,7.212879066152185,6.66862121509777,7.362076616682735,7.878061191145054,7.358868535155175,7.119573626024705,7.66497303944832,6.965727380276315,6.89618772972184,7.064331675530831,7.321051799548496,7.445231399767755,7.896300458254095,7.3223454941704595,7.30797721970143,7.41677539774653,6.76042470715721,7.214951629298341,7.24354897903452,6.977592671929155,7.85421907631898,6.88044387315232,6.833912164132466,7.606988678581549,7.03537065744461,7.28843915382652,7.139275281836185,7.230056629252185,7.030193527956555,7.0549283722722,7.21966668359019,7.02539546968964,6.965622176629025,7.16179057936224,7.398942051518309,7.27120233786261,7.124142581720035,7.36245725945756,7.454506175721665,7.459302383445831
ANP32A,10.056212594736246,9.957679782965108,10.571015052231877,10.153440998784443,9.543390205621668,10.7150171757496,10.08232322729238,10.08300785522233,10.344595525954666,9.6188415304824,9.692577909903711,10.10534787573667,10.254868019154694,10.075662636607666,9.928615249348956,10.453935639390354,9.894353774759685,9.85192260014093,10.046676146103332,10.48550410070308,10.040665349500031,9.735362066269657,10.248103308653754,10.282687690216743,10.09375766740786,9.909087765995332,9.952658924144831,10.01970214314212,10.472887532906308,10.137668234247569,10.20549929678309,9.513495907434796,10.131296875665702,9.880537917382044,10.011611206749214,9.977176094581566,10.67073906191998,9.074245591982477,9.755837637665444,10.231020177894695,10.26442930057781
SEPTIN9,7.787831571207055,8.521195344540406,8.626518728942992,8.48737871801026,8.721479719351615,8.87948494555762,8.720881242829643,8.280744033698495,8.832803520672979,8.533904739775362,8.447916480298762,8.749694617714255,8.587502294218734,8.38589888903153,8.32589445826612,8.451281460859239,7.733027783326808,8.29844585143687,8.285810071014643,8.012121764670267,8.332326194431658,8.606671917214769,9.08518182421167,8.71884829710799,8.624310303986467,8.169535040348265,8.620447111341248,8.424916202558423,8.530132187807846,8.279299558362268,8.447308316782678,8.343828484252978,8.961900388723377,8.56657046957506,8.54195891468915,8.798195942745382,9.220513292484092,8.393831847887611,8.524917141831274,8.620602160210744,8.962082242748412
ILK,10.5200051214745,10.7485492179759,10.9884166262371,10.1168846230426,11.1545692710837,10.9632089199018,10.7749966643316,10.8882829426062,10.9676799178098,11.0260758320619,10.3175363213259,10.8564864148647,10.4706094145695,10.9687136478798,10.3971918565082,10.8470138633552,11.1860568620631,10.5199031131891,10.335043092471,10.5093161581594,10.5157830587938,10.8978950602616,10.3885728302501,10.5541877430363,10.2619430103908,10.5698098045055,10.4190914404915,10.6033743538536,10.9448583370204,10.5420613607792,10.4925041322843,10.7430353004316,10.1713940184576,10.7992895002476,11.0003142722917,10.7108258912949,10.4540289110264,10.5956325498617,10.9775839884925,10.9789400650878,10.7230428957508
RPS29,10.337656723669513,9.97076217033677,10.837602930720143,10.10592919832562,10.22442743432377,10.3591994380399,10.7311437684847,9.923516100487184,10.25057922973052,9.98864290577593,10.675918374247114,10.155881323196157,10.86048878133504,10.601893748419446,10.7412791464895,10.975107286759696,9.72974881009636,11.034367003482895,10.75869444812752,10.116079032634596,10.213416898617863,11.125013584441836,10.322469682678266,10.37159918889179,10.41603011409306,11.18558456799061,9.882303128731497,10.59803006488252,9.96748635059335,10.88536317754152,10.487932539776963,10.760044761205,10.537781896781093,10.7882854560877,10.436134580549217,10.082708628510936,10.49825436691105,10.03200976393452,10.82289422963117,10.282502288325317,10.09195549812303
ACACA,8.000909774007905,8.089375169183256,8.21878470423048,8.218933817983896,8.122161172640329,7.899164172194441,8.361495243397325,8.09718386407941,7.950324764624645,8.70700472680344,8.38682498959757,8.191508806905034,8.39387983462098,8.277979430874904,8.07849210819135,8.38782751172594,8.09183890323791,8.756867451743819,8.139808435963335,8.030392379224864,7.993073037377625,8.038523162887014,8.4666471773843,8.049966658833444,8.023464193332845,8.288348817287865,8.484094889270475,8.18023327164507,8.16465081897628,8.081467438467625,8.28539829119762,8.39949537553734,8.06838295676637,8.062321561503095,7.98433658446271,8.5775504571458,8.15270095097031,8.926977332016705,7.72153392387735,8.188630855329901,8.3685374712102
PEX11B,10.1733511436069,10.2011383679153,10.3539315015503,9.53718675221262,10.0749432477292,9.6301474607647,9.97374471764091,10.0123635295445,9.77243469053322,10.4146914418905,9.83198328355821,10.7761709519578,10.085937668266,10.3512014417391,10.3285835989321,10.1659365276047,9.92085801338005,10.3962995868379,10.6538261688384,10.2609050445,9.68738590528166,10.2187894559778,9.67028127166811,10.0452139511946,9.97257428594119,10.8271603638054,9.78602990749815,10.0127695522607,9.29841070043713,10.4592206267842,9.45070870404797,10.0932347044127,10.4295168306576,9.70935007135642,9.99897366925008,9.56440868318501,10.1187639544109,10.2308412359948,9.22845963194154,10.2274923490371,9.91693674970945
RBMS1,11.017601019911451,10.651850502116034,10.095731525320192,10.992598391168883,10.200931217026634,10.490759154265,10.058431086926554,10.764367011237733,10.756067644567285,10.261938010934514,10.590436495433185,10.585168392863569,10.294099580236796,10.795030345352616,10.646312202549137,10.806215110673447,10.12625931657276,10.808817665734985,10.122653261868942,9.845577497060992,11.247079552264582,9.889695608595805,10.674846772301484,10.6446760736248,10.931285527814632,10.587103815878754,10.171231103180242,10.429413043281334,10.545077829806978,11.1371645924602,10.245345669335215,10.601742734716057,10.460986589029632,10.240556028729015,10.8345233498066,11.328091191908952,8.857913209013878,9.937944511729436,10.439002153531815,10.547216172230067,10.412334843573817
WIZ,8.353494247633552,8.74516280911287,8.386983008442447,8.46455383325871,8.234048428726854,8.222391951150843,8.323002040279425,8.603628486797586,8.51644077895687,8.318480470884838,8.272980446059961,8.558582070654882,8.581867131691142,8.261998055193455,8.004396612012325,7.968757574168905,8.14568114055619,7.986621604701647,8.72738445605757,8.64457490331717,8.499892880806863,7.869318648828532,8.316583209879832,8.710946800195426,8.737047174054302,8.060565958496461,9.29480311221779,8.395108626091533,8.251824184804711,8.207851447030581,8.360314097292383,8.060682298685094,7.902970719345142,8.015720593307499,8.179805278303773,8.612765841991703,8.395468991743497,8.619496771859868,8.655041310251953,9.016627953644036,8.221301919492056
NXT1,9.3771836979922,9.45781248726106,9.62224153749271,9.55759042545419,9.46827922061662,9.60442900737421,9.14381693124914,9.48560836515346,8.70291264432264,8.60054570637212,9.0218757809606,8.7603657723893,9.12972936614473,9.4301401726584,9.47400431169724,9.64120175949867,9.42070573860938,8.88257412639417,9.38551083293005,8.93494862729579,9.42927423804275,8.94706324202076,9.22391658437176,9.45011473143939,8.25894134403776,9.35350585788208,8.80081722273679,8.65782020903641,8.80609955510564,9.18454745936693,9.31937312965611,9.53833830178913,9.88462761398925,8.1340371471008,9.57792293017775,9.52075725606872,9.1987155268004,9.29657154374541,9.64559098543134,9.69693876391706,9.68253683830226
ZFAND1,10.0917323129467,9.48795068740508,10.6400165518919,9.63308984456255,9.18552438597924,9.33746288147085,9.49066650432572,9.31372776124677,9.39556959911726,8.86432793667564,10.4827020844053,10.0453060066657,11.3041702024711,10.3210176846441,10.5487028758614,10.4760622481239,10.357705310701,9.96556965950926,11.126205428976,8.78316169675368,10.0230630403988,11.0741367012025,10.2389431982426,9.94978984885118,10.0543256037726,9.98806320885681,9.828423872368,9.52285996739538,9.4236679651789,11.1688529061641,9.62823954667923,9.81943870024967,10.2325451175416,9.55995775814442,9.80077556448029,9.60449333144343,9.54330975277034,9.05514637674021,9.53375596261319,8.88980496363486,9.28651617231133
TOR4A,6.431911576903977,6.231382058093427,5.891413517551011,7.318387164876576,6.62733027162027,6.75453588133032,6.691450194898303,6.918677995721097,6.88196469749779,5.658426086308153,6.449491353943199,6.453134120991893,6.764025974966064,6.65085695690539,6.640656511922903,6.8740247142538,6.51118716374545,6.140435215959666,5.915994684972254,6.515513252271687,6.803579380988443,6.690415845115773,6.158444886971551,6.428757164807689,6.850887537777823,7.093995641933113,6.5741344654373295,6.533469573906303,6.761310190032913,6.5949280654797535,5.85247236002127,6.773146090555261,7.447135545940827,6.662874346445608,7.066039925824303,6.777021584237754,6.699324377874899,6.825479713311367,6.85951964665061,6.606760009269689,6.763522236995897
EPRS1,10.161643740296231,10.000211401852036,10.43077641288217,9.776496412474806,10.167999175318045,9.032263430892462,9.835907615230626,9.289753799105824,10.014794263116604,9.59003603779808,9.815730056619836,9.949882231973886,9.5429240993772,9.32374746938821,9.440622202304834,9.225473599951323,9.551544199253094,8.709652301560677,9.43569258808819,9.351899380997391,10.304301725136831,9.003274730565193,10.106012260836469,9.525156266671098,9.830854966170223,8.973643145507735,9.402804624081712,9.701820065081307,10.093520734611948,10.027222113299354,10.30551555460214,8.915620759123462,10.22873022914319,9.082282984893178,9.337164297185131,8.462411308482736,9.635028502775317,8.964130971152388,9.691613144503815,9.4166352204485,9.697428323631067
MTCH1,12.9114817021062,12.0079109814013,11.9933650769477,12.3741996584247,12.706113253539,12.7191847593425,12.4397275177176,12.2827550847224,12.3000425619324,12.2828362871274,12.3893208610751,12.8056331985421,12.7036781635504,12.9320354654672,12.9791676503608,12.8656976210528,12.5323772201348,12.5662440993609,12.7770492673359,12.6355040358426,12.6486437386571,12.1709952577068,12.250946167645,12.4409846003895,13.0296965999844,12.8009995447066,12.8075424820157,12.7649540531884,12.010389277218,12.5299358904947,12.3033988577358,12.5027537258316,12.8172041961968,12.7919778754151,12.7515119210844,11.9925485094311,12.7609188122008,10.2878136630586,12.6705539124292,12.4257212800629,12.1786736183892
INTS1,7.600101165574985,8.063309493062874,8.02641894808564,8.271932639533944,7.97115074539346,7.90971720157394,7.643341778280989,7.855138150431815,7.905318511245245,8.00847252733666,8.182220586790764,9.03575894456897,8.795075012572049,7.9290180757001,7.753458946556471,7.81965192908047,7.860149666349614,7.955736078722645,7.97950228523519,8.11974676052831,8.128866544377841,8.185350582076971,8.33578875003259,8.04213728939663,7.934045568134749,8.363833794197511,7.739096338776405,7.650296656065805,7.984863656041575,7.860220434700255,8.10981744717867,8.10895488204711,8.138157624318826,7.929449654910515,8.203920757172325,7.688559821922435,7.55418601992202,8.508981597996069,7.88232645714304,7.992435465602,7.83742318401528
LIMS2,8.32688594839847,8.01674441843757,7.80645206385627,7.84002819370848,8.30497433689036,8.42741142925886,7.81896933389915,8.3854270681993,8.58322330207033,7.94590496872069,8.02755614341581,8.33817427475263,9.10424415027923,8.39396202521654,8.32050349952944,8.0827369469433,8.28721525325312,8.62842105506307,7.83729245500908,7.99701026849749,7.74456631588933,8.15258803184032,7.83048491097179,8.53627697606359,8.58400143678413,8.28246197823228,7.88259202065997,8.42510263625255,8.23630439464723,7.58615266769139,8.47008491864835,8.28529602986056,7.75709939394943,8.35794502474755,8.11629898632492,8.21573399229345,7.83746414874787,8.54256982891877,8.53205231301893,8.38017265411841,8.18268754428106
TRPV6,7.007412594558884,7.442509589317344,6.749511547652976,7.0964966371307305,6.82787712151039,7.13154516106153,7.096652079319989,6.840508743780025,6.646032383532195,7.594958122722025,7.08252359287323,6.9101041059059,7.625404630893716,6.989710069198235,6.81001002564609,7.119241877089104,6.636340039410335,6.8705627238172,7.357157934373429,7.193192450256655,6.720994900178875,7.41527607527782,7.345919543049895,6.63921697033759,7.220951942872475,7.04606289281873,6.75459635993883,6.9801164052642,6.755618483352645,6.5649864743348605,7.522329878383785,7.12489950602413,6.776813817866215,6.95460883427404,7.188364413309715,6.671295994509045,7.02186728981946,7.57322430394537,7.373361371584065,6.958135618454925,6.9646327344842405
MT1X,12.13152693722475,11.47409795161505,11.23524946512275,11.9655668078937,13.14536042294445,11.7615845530048,12.15236059740645,13.20340444513675,10.156814607504357,11.4435928641758,12.07574291784915,10.8271248628856,11.554153767641,12.0954368755828,11.88239404750285,11.2954586320439,11.757264598710549,12.114754221357147,11.85309714180935,10.485064179005304,12.1318917910549,10.374974170506016,12.453170155345,13.1791874324119,11.3133819795362,11.28200076076495,11.1209899145363,10.912820560281,12.15433685645815,11.490757169580249,11.74232097142345,12.4928105089558,11.7737444572435,11.26282502589995,11.74999785115085,12.9832802236032,11.33332406867125,11.280452307403,11.898315348920349,10.9637818063391,12.313833358610449
FAM111A,7.70794370269522,7.596156798810485,7.579854813761135,7.523775560116899,7.53144153563747,7.507407794212099,6.931108684235225,7.670474885257165,7.6693393266411505,7.73895776759684,7.53913484218815,7.69685510810018,7.623801807020085,7.211415671997545,7.139608016728925,7.241216582579655,7.44397703896511,6.987455032044299,7.224780828917445,7.8545559979905555,7.75005012537271,7.420435996374825,7.561745635497825,7.36255394043815,7.866831848971369,7.602264275305335,8.05402989474646,7.96584437950286,7.05643168471908,6.890306997405995,7.862395756313299,7.215295659381635,8.513270537333025,7.10198000814299,7.808059798522965,7.52996864143941,7.97724046712044,7.777285502855725,7.31315155139054,7.1440218299210505,7.959237400247559
PARD6A,7.43067947868228,7.61045703890536,7.26020342823853,7.81091401940411,7.79070526212572,7.55915126419372,7.77568082020071,7.79323467113635,7.25417282374323,7.5684836332252,7.34435682186938,7.80946322786451,7.80758744873168,7.28108424244863,7.23232562132617,7.43067947868228,7.32566050005431,7.1115235948114,7.54273866306583,7.4561087247519,7.32168275860693,7.79263635351028,7.53091390859727,7.31481820089802,7.78796955972806,7.25213756041747,7.36056305839099,7.14366923606205,7.20436620670507,7.10808051918953,7.35642470134581,7.44496418201523,7.621018907576,7.03580179320613,8.36152476176505,7.15526440928164,7.74458028269815,7.58813787222388,7.43821651148007,7.39974765127692,7.44891004226428
UQCR11,9.81694609755642,9.889457502891704,9.96902351798429,9.68995828526022,9.88982266486552,10.00078381764984,9.89735532814437,9.44601105430401,9.8766311657696,9.354749894541184,9.57929054913985,9.573296967052226,9.490159223024754,9.935741089033325,9.655936954468014,9.727871508334214,9.96081287046498,10.083909161348611,9.775530588247545,10.081416427789923,9.80193680689479,10.053105915108636,9.664502471771147,9.807782788883204,9.97617079328237,9.98485878366554,9.992189729489874,9.79587350205192,9.69999179191417,9.608802346386696,9.738272115544437,9.654416558883394,9.525281013993386,9.890817835102863,9.690219398582457,9.680397540991486,9.88481710556756,9.356934728834965,9.94021068761609,9.190543616545533,9.673871254115266
PCBP1,11.7743793994725,11.3388834636265,11.6393257051246,11.3818063341338,11.2782115196392,11.7151631038343,11.3319538268628,11.8312970318152,11.474482267635,11.1940474758619,11.607176096955,12.0505008502288,11.6992719819548,11.5477645070331,11.9355761862298,12.0460394257784,11.4776641594592,11.1421597228631,11.455259240585,11.9362287518473,11.7699129366692,11.3663687070454,11.7818330960385,11.7640936524226,11.5149081932553,11.9824114254421,11.0405835749975,11.5287062447534,11.4942337284928,11.5017048792979,11.6191290978122,11.7219881956539,11.8924217411211,11.536261997348,11.4763408090863,11.6175309941214,12.3283061208066,11.2505232132927,11.7918513503513,12.0166564435693,11.5932406272056
PAQR4,8.30278728713457,9.30326113431819,8.35149916240978,8.85393179407299,8.89048121833819,8.7769028937706,8.10840160411528,8.48330123219345,8.04245654096806,7.85423755797943,8.61902232029444,9.39408092329948,9.33709838823789,8.09518617404354,8.09680736958336,8.70879790327986,8.67765206594608,8.41783551260644,8.93159288373241,7.99463270995529,8.40426353708651,8.190582153742,7.91799654408885,8.10569140475938,8.60941067981841,8.77056921843895,9.21998661064185,8.81117721112392,8.44319929923219,8.21290446839222,8.82194860944892,8.86312835184171,9.25942915945948,8.36423988468603,8.70281399507717,8.31036044522277,8.12653778655739,8.26526391173559,8.05071873668863,8.25018459802475,8.24192887936421
SDCBP,11.7054525227079,11.4937236996413,11.8812624139749,11.9721947553144,11.7794623403815,11.9338864493562,11.6132570523813,11.6143794832543,11.6948089185283,11.7293218023468,11.431700072942,12.0816981626328,11.8900612358553,11.8515815524348,11.7039824601234,11.9152174191965,12.0797056983294,11.804121538368,11.187807452212,11.9750908090377,12.32402610581,11.9943486264766,12.2016633546026,11.3544554269826,11.9716084574859,11.8264336536638,11.600219668632,11.5412673722632,11.7066867423483,11.6865997206125,11.7944345018936,12.1094496707066,11.9257257474746,11.6253233449942,11.4931169423571,11.9659788670422,11.7576634553595,11.9952856661683,11.9425386993532,11.4260009640973,12.1581523095307
AARS1,10.4007249835852,11.1768620486002,10.4173896551704,10.5213256503143,10.8457535048657,10.2750668213279,11.0444389629657,11.4977470898986,10.7146761902507,10.4158032134468,10.7337155723104,10.3561942890269,11.0367531459556,10.2157266899389,10.7803117042285,11.4815457776961,10.7094474910109,10.863880340291,11.4092341763511,9.94126738764254,10.4128582925347,9.6472789251245,11.6300068398733,11.2807772347248,10.0798247760727,10.3535283029015,10.6986213937964,10.1353113614896,10.4892087999709,10.3306751759474,12.1904687179735,10.8784324182858,10.1150972357235,10.1209195290676,11.2482072401224,10.0868180609092,10.9256738556312,9.50920742149368,10.8239807200181,10.7345343417589,10.7989846136612
ENDOD1,11.2069513820582,10.78008886457619,9.116458577544757,9.030073567496345,9.187065686761386,8.962039387951279,9.510906763250166,9.184699232845396,9.25482888732273,8.406446517950336,9.37074567316119,9.37642956068688,9.044377951574337,10.12552065197045,9.30908113190563,9.4424903670454,9.133565082755016,8.654757393018635,8.611767139684659,8.506298182271635,8.11825743795664,10.04409889692336,8.27333413419824,8.537280371811955,9.40928384154617,9.87777713861448,8.800856237569846,9.025653852063565,8.364226156461886,9.02068598688571,9.343164363251091,8.91526110070281,9.392401997730609,9.82891931014875,9.179891860831834,7.935490928806431,8.460060449290246,8.78208644059627,8.378223201271094,8.271115390986035,7.93158377487251
PSMB5,11.8853912182211,12.0324431644976,11.6272793574897,12.2112436456558,11.374843589416,11.3469449676411,11.3740466874434,11.5295400020397,11.675065210977,11.8581030657682,11.5569286584721,11.4435494815626,11.297565816607,11.5024547082408,11.5603315181202,11.9348543343339,11.0491081617953,12.0064410158698,11.5890389000912,10.8352382601169,11.7432956697478,10.8175031577457,12.3323877491831,12.187938469126,10.2270757468443,11.771012550437,10.5430539852483,11.6758465436171,10.8612694432956,11.4781855845668,11.9317219256443,11.9384570826774,11.969095944282,11.3750828822125,11.5173134428973,11.0716149295305,11.682416569328,11.6555910552211,11.6742118534357,11.6763541696221,11.7951297084318
SSRP1,9.72898430783984,10.25278289408475,9.90396463464804,9.836446550503506,9.88049750406016,10.125335045868855,9.24533043163791,9.838043241375177,9.99075996901983,9.808848105425046,9.50291027719117,10.30444255070995,9.875892242360036,9.639556043632153,9.19361695677173,10.09858980278389,9.790249012959734,9.830901942325076,9.944321056640426,9.90308384503129,9.84630386641076,9.888155579430896,9.922185544974395,9.85596187497429,9.769967079085625,9.79462841883816,9.41776380693665,9.679676338371308,9.75467560240473,9.588286613377576,10.018785273659716,9.583905304537076,10.38086454403755,9.397312480194444,10.45884168781095,9.77833733130944,10.097179431128204,10.3230693178699,9.306381582861231,9.75008558346062,10.29325613751206
USP14,9.804188869832304,10.3028628345257,9.92620082717657,10.008336048738949,9.438062821631336,10.08693946408334,10.26142071880064,9.293518271478767,10.133346101295912,10.50574892011737,9.659621215004668,10.021322367365991,9.847156016918085,10.121469233629744,10.542355840654034,10.243582773636009,10.341672528440336,10.452623867697554,10.657230832194166,9.66311516372508,9.535790206032926,9.521774572476458,9.752747584565244,9.469965011771595,10.07834352659075,10.068122001035157,10.41815278919344,10.214324234243705,9.880829883339196,10.10942536207716,10.870055206479234,10.238792114046724,10.219851358753408,9.74899004982376,10.389915847879172,10.14660222237052,10.24252822339537,10.180232008313345,10.001521727552277,9.282017926795971,10.347929797211815
TUBA3C,8.500952031333256,8.78935266418518,8.38148115830043,8.40526137624901,8.558868342416464,8.812369690272854,8.340048384244785,8.504664172209853,8.649878813089956,8.69460252279595,8.538807705135625,8.171103448560745,8.238076490632325,8.42674132943289,8.4514353873216,8.679703151489464,8.839275729848914,8.439091846205056,8.300924253927885,8.597179634796799,8.505599716024765,8.001656903765715,8.6217785708928,8.823608226939685,8.394614758791985,8.40430935863799,8.109333288932689,8.239403689694289,8.501486362141675,8.244749140333191,8.67586183251371,8.618007945257135,9.42424112650716,8.442826716039365,8.904667996228415,8.71768581421913,8.174135444806446,8.78811750227494,8.565224299639574,8.43287526500361,8.634641406880267
