"","logFC","AveExpr","t","P.Value","adj.P.Val","B","signif_logFC1","signif_logFC2","signif_logFC3","Gene.Symbol","signif"
"MVK",0.288393502492142,7.63308814949661,2.43569756970723,0.0190993625238357,0.862466466859627,-3.38660648623086,FALSE,FALSE,FALSE,"MVK",FALSE
"EWSR1",-0.459218806810671,7.99997422002909,-2.43438618198964,0.0191600482659118,0.862466466859627,-3.3882483710206,FALSE,FALSE,FALSE,"EWSR1",FALSE
"SMARCA5",-0.723416308823583,9.22895369356302,-2.43418024931512,0.0191695938345359,0.862466466859627,-3.38850615058557,FALSE,FALSE,FALSE,"SMARCA5",FALSE
"SLC41A3",0.67034761703214,9.21731383037238,2.43406711558392,0.0191748397376924,0.862466466859627,-3.38864776150835,FALSE,FALSE,FALSE,"SLC41A3",FALSE
"GCN1",0.63364829110775,9.00003607232086,2.42728689825763,0.0194916133329817,0.862466466859627,-3.39712678899299,FALSE,FALSE,FALSE,"GCN1",FALSE
"MKI67",-1.15855583040999,8.31053129409876,-2.42581069524261,0.0195612061981238,0.862466466859627,-3.39897080870782,FALSE,FALSE,FALSE,"MKI67",FALSE
"PCNT",0.316774025352792,7.25857823479079,2.42503137828749,0.0195980361955546,0.862466466859627,-3.39994400703833,FALSE,FALSE,FALSE,"PCNT",FALSE
"UNC119B",0.499581831547815,7.71361098952173,2.42359968381449,0.0196658605404384,0.862466466859627,-3.40173134970369,FALSE,FALSE,FALSE,"UNC119B",FALSE
"CCP110",-0.54711745604657,7.60093466033373,-2.4205362526139,0.0198116991879437,0.862466466859627,-3.40555344434012,FALSE,FALSE,FALSE,"CCP110",FALSE
"SLC6A7",0.30784272948334,6.99051886128213,2.41360861576797,0.0201451090244351,0.862466466859627,-3.41418500837046,FALSE,FALSE,FALSE,"SLC6A7",FALSE
"CBX5",-0.823064153041109,7.88533579315379,-2.41129076585508,0.0202577878122044,0.862466466859627,-3.41706932423457,FALSE,FALSE,FALSE,"CBX5",FALSE
"MAST1",0.375391649904916,6.62113403720564,2.40626534462574,0.020504048168239,0.862466466859627,-3.42331664826753,FALSE,FALSE,FALSE,"MAST1",FALSE
"NPAT",-0.423160762298708,7.43635356644979,-2.40130588008258,0.0207497226610247,0.862466466859627,-3.42947354108173,FALSE,FALSE,FALSE,"NPAT",FALSE
"GLRX5",0.58216815151907,11.0124628236744,2.40129047486673,0.0207504899021567,0.862466466859627,-3.4294926526987,FALSE,FALSE,FALSE,"GLRX5",FALSE
"DHRS11",1.24962234348953,7.83886447945436,2.401101772765,0.0207598900962131,0.862466466859627,-3.4297267487969,FALSE,FALSE,FALSE,"DHRS11",FALSE
"MXRA7",0.760567015552199,8.81446498979858,2.39991164750725,0.020819264768024,0.862466466859627,-3.43120288902895,FALSE,FALSE,FALSE,"MXRA7",FALSE
"TRAPPC6A",0.891726350119688,9.40993519798914,2.39966977038494,0.0208313505976258,0.862466466859627,-3.43150283568358,FALSE,FALSE,FALSE,"TRAPPC6A",FALSE
"BUB3",-0.529544646062176,8.84220927520281,-2.39534275941689,0.0210486296949409,0.862466466859627,-3.43686528692828,FALSE,FALSE,FALSE,"BUB3",FALSE
"CCDC92",0.658661606848224,9.76074540283088,2.39510005687716,0.021060877229752,0.862466466859627,-3.43716587750353,FALSE,FALSE,FALSE,"CCDC92",FALSE
"NUDT21",-0.859752323447443,9.28752249540166,-2.39209725279068,0.0212129407420315,0.862466466859627,-3.4408832222911,FALSE,FALSE,FALSE,"NUDT21",FALSE
"PTK2",-0.643152706701768,8.39512851491132,-2.38905478734794,0.0213680216867576,0.862466466859627,-3.44464650885277,FALSE,FALSE,FALSE,"PTK2",FALSE
"SLC7A6",-0.593932080538579,6.95612770410227,-2.38884896538764,0.0213785496870651,0.862466466859627,-3.44490097927241,FALSE,FALSE,FALSE,"SLC7A6",FALSE
"NAA40",-0.575545309865238,8.9794938268542,-2.38581252456561,0.0215344109180693,0.862466466859627,-3.44865342516281,FALSE,FALSE,FALSE,"NAA40",FALSE
"KRT8",-0.985609325700802,11.8974953186327,-2.38361673016516,0.0216477587923923,0.862466466859627,-3.45136501839689,FALSE,FALSE,FALSE,"KRT8",FALSE
"RHOC",-0.562200831507745,8.96949174888412,-2.38117645214525,0.0217743574523617,0.862466466859627,-3.45437657444792,FALSE,FALSE,FALSE,"RHOC",FALSE
"ARMCX3",-0.729642903625927,9.23778033337937,-2.3804506278705,0.0218121408118707,0.862466466859627,-3.45527192022776,FALSE,FALSE,FALSE,"ARMCX3",FALSE
"CHD8",-0.792089058172251,9.66824320340893,-2.37942910650017,0.021865416966301,0.862466466859627,-3.45653171700788,FALSE,FALSE,FALSE,"CHD8",FALSE
"GTF3C5",-0.573273972647587,8.71261491852337,-2.37819741646482,0.0219298100392046,0.862466466859627,-3.45805022585816,FALSE,FALSE,FALSE,"GTF3C5",FALSE
"PSRC1",-1.11133686495149,8.99968591639144,-2.37806494338623,0.0219367459282957,0.862466466859627,-3.45821351618032,FALSE,FALSE,FALSE,"PSRC1",FALSE
"MREG",-1.12065517525965,8.38367225432711,-2.37328643001576,0.0221882590200896,0.865048705217182,-3.46409959501278,FALSE,FALSE,FALSE,"MREG",FALSE
"NVL",-0.562096615611316,8.40355427703073,-2.37249001219183,0.0222304292985438,0.865048705217182,-3.46507983769304,FALSE,FALSE,FALSE,"NVL",FALSE
"TDRD7",-0.856709228103866,8.7199048562295,-2.36804788326863,0.0224669658796663,0.86639697142294,-3.47054323670252,FALSE,FALSE,FALSE,"TDRD7",FALSE
"MTMR11",-0.607753556755245,8.06477380512161,-2.367177198808,0.0225135930865855,0.86639697142294,-3.47161329279427,FALSE,FALSE,FALSE,"MTMR11",FALSE
"GALNT7",-0.835139985313691,8.59411514625092,-2.3654263778486,0.0226076173354958,0.86639697142294,-3.47376422309535,FALSE,FALSE,FALSE,"GALNT7",FALSE
"RIPK2",-0.861847719033705,8.92854565595261,-2.36069016481691,0.0228637387359429,0.86882249442736,-3.47957743688811,FALSE,FALSE,FALSE,"RIPK2",FALSE
"STIMATE",0.396145513107459,7.37488168372679,2.35952978710101,0.0229268854107994,0.86882249442736,-3.48100048794346,FALSE,FALSE,FALSE,"STIMATE",FALSE
"SDF2L1",-1.00583134677109,9.03416735938472,-2.35175124290627,0.0233542505802153,0.86882249442736,-3.49052769920751,FALSE,FALSE,FALSE,"SDF2L1",FALSE
"HOXA3",-1.18212100223306,6.96626467545498,-2.34751468994362,0.0235900122022703,0.86882249442736,-3.49570773984792,FALSE,FALSE,FALSE,"HOXA3",FALSE
"EXOSC9",-0.591196579414147,8.3481431802664,-2.34656275495493,0.0236432800697042,0.86882249442736,-3.49687080528762,FALSE,FALSE,FALSE,"EXOSC9",FALSE
"REV3L",-0.603618883786412,7.43324420426512,-2.34364238481284,0.0238073712925881,0.86882249442736,-3.50043689865423,FALSE,FALSE,FALSE,"REV3L",FALSE
"PRODH2",0.378576230283023,7.07540571641665,2.34305007011948,0.0238407770386236,0.86882249442736,-3.50115981402833,FALSE,FALSE,FALSE,"PRODH2",FALSE
"DDX49",0.461388125503996,7.81133956624633,2.34259257294407,0.0238666080603655,0.86882249442736,-3.50171810113638,FALSE,FALSE,FALSE,"DDX49",FALSE
"TEX264",0.760776318394072,8.60803514534632,2.34047027588195,0.0239867652898729,0.86882249442736,-3.50430699113138,FALSE,FALSE,FALSE,"TEX264",FALSE
"ZBTB25",0.564271469579617,7.22803269604695,2.34019273241949,0.0240025189407563,0.86882249442736,-3.50464543591496,FALSE,FALSE,FALSE,"ZBTB25",FALSE
"SMYD2",-0.471449161098436,7.83886752423225,-2.33953241651629,0.0240400364856175,0.86882249442736,-3.50545053564294,FALSE,FALSE,FALSE,"SMYD2",FALSE
"HEATR1",-0.453009601203656,7.19271060548537,-2.33457093914013,0.0243236232357605,0.86882249442736,-3.51149496568125,FALSE,FALSE,FALSE,"HEATR1",FALSE
"SDHB",0.453351328670525,7.77752001864891,2.33392062480604,0.0243610153634316,0.86882249442736,-3.51228658074592,FALSE,FALSE,FALSE,"SDHB",FALSE
"WDR83OS",0.555568074995134,11.5307173104543,2.33121265721408,0.0245172746168123,0.86882249442736,-3.51558132823054,FALSE,FALSE,FALSE,"WDR83OS",FALSE
"SPON1",1.7862895526553,10.0218498798997,2.33104795704527,0.0245268073337499,0.86882249442736,-3.51578163293004,FALSE,FALSE,FALSE,"SPON1",FALSE
"DHCR7",0.863623416240701,9.0961043565429,2.32936051157872,0.024624667035162,0.86882249442736,-3.51783331299466,FALSE,FALSE,FALSE,"DHCR7",FALSE
"USP25",0.718739285723989,6.70676502680527,2.3292334228734,0.0246320514256535,0.86882249442736,-3.51798779288632,FALSE,FALSE,FALSE,"USP25",FALSE
"ACOT7",-0.624959945092515,7.82443452410387,-2.32666075483001,0.0247819618850053,0.86882249442736,-3.52111371122898,FALSE,FALSE,FALSE,"ACOT7",FALSE
"USE1",0.682839238112968,8.07855106301876,2.32555919879716,0.0248463997483839,0.86882249442736,-3.52245143770503,FALSE,FALSE,FALSE,"USE1",FALSE
"TOR3A",-0.620521388978864,8.55648628638495,-2.32124648679028,0.0251001285797433,0.869639654581134,-3.52768463291524,FALSE,FALSE,FALSE,"TOR3A",FALSE
"RAB3A",0.538625261955277,7.34707324488949,2.31988774737878,0.0251805466423488,0.869639654581134,-3.52933200363414,FALSE,FALSE,FALSE,"RAB3A",FALSE
"RNF123",0.509466806707477,8.52931987095705,2.3193305684459,0.0252135904069385,0.869639654581134,-3.53000735161416,FALSE,FALSE,FALSE,"RNF123",FALSE
"PTGS1",1.11378887728059,10.7489432946152,2.31033555026156,0.0257524468475846,0.880649153704629,-3.54089474271249,FALSE,FALSE,FALSE,"PTGS1",FALSE
"RANBP2",-0.535165403570612,8.13060762993209,-2.31012956115687,0.0257649067109156,0.880649153704629,-3.54114372908696,FALSE,FALSE,FALSE,"RANBP2",FALSE
"RASSF1",0.455403898767767,8.55732512313143,2.30337925902282,0.0261762163851682,0.88979333591926,-3.54929464515326,FALSE,FALSE,FALSE,"RASSF1",FALSE
"HECTD3",0.629690059187864,9.54675821080419,2.30041833241432,0.0263584779799852,0.88979333591926,-3.55286477038082,FALSE,FALSE,FALSE,"HECTD3",FALSE
"IFI16",-1.12829858732965,10.9419731243367,-2.29380624477664,0.026769592327787,0.88979333591926,-3.56082587567541,FALSE,FALSE,FALSE,"IFI16",FALSE
"IRS2",-1.17939061106689,9.88311857424319,-2.293407596948,0.0267945609638276,0.88979333591926,-3.56130535296219,FALSE,FALSE,FALSE,"IRS2",FALSE
"MED23",-0.551910282615151,7.7397822063068,-2.29324952265371,0.0268044674436438,0.88979333591926,-3.5614954623674,FALSE,FALSE,FALSE,"MED23",FALSE
"RAB31",-1.26300618346112,10.1124950400483,-2.29290430079971,0.0268261138009809,0.88979333591926,-3.56191061502448,FALSE,FALSE,FALSE,"RAB31",FALSE
"MRM3",0.717747443394446,7.96991575039204,2.28982680145452,0.0270197729721685,0.88979333591926,-3.56560961376646,FALSE,FALSE,FALSE,"MRM3",FALSE
"MDK",-1.41586831237043,10.6644731019745,-2.28929847004571,0.0270531448742332,0.88979333591926,-3.56624429709722,FALSE,FALSE,FALSE,"MDK",FALSE
"DNASE1L2",0.372268232968411,6.63859386030928,2.2887503678827,0.0270878045067671,0.88979333591926,-3.56690262427888,FALSE,FALSE,FALSE,"DNASE1L2",FALSE
"FBL",0.671181460365211,11.8588006390056,2.28329848864805,0.0274347238513126,0.891047159777984,-3.57344497030169,FALSE,FALSE,FALSE,"FBL",FALSE
"SSX2IP",-0.664833592869451,7.97848536683915,-2.27790826338029,0.02778161515711,0.891047159777984,-3.57990272917305,FALSE,FALSE,FALSE,"SSX2IP",FALSE
"PECR",-0.652271424426969,7.95497273346703,-2.27633295200261,0.0278837319372138,0.891047159777984,-3.58178803626633,FALSE,FALSE,FALSE,"PECR",FALSE
"ATP5MC1",0.641046026856203,10.4359450918541,2.27546052422516,0.0279404295386516,0.891047159777984,-3.58283175500753,FALSE,FALSE,FALSE,"ATP5MC1",FALSE
"RPL6",0.367436004621867,13.0925317800169,2.27437528098354,0.0280111012223552,0.891047159777984,-3.58412968613374,FALSE,FALSE,FALSE,"RPL6",FALSE
"ALDH18A1",-0.590846726124032,10.5075673270581,-2.2705686050784,0.0282602567877975,0.891047159777984,-3.58867900667611,FALSE,FALSE,FALSE,"ALDH18A1",FALSE
"MARF1",-0.548179433452692,7.39675505895423,-2.27050913382412,0.0282641649496869,0.891047159777984,-3.5887500382364,FALSE,FALSE,FALSE,"MARF1",FALSE
"PXDC1",0.491806152868622,8.24065795037901,2.27010692405791,0.0282906088784632,0.891047159777984,-3.58923039755599,FALSE,FALSE,FALSE,"PXDC1",FALSE
"SEPTIN8",-0.61411801059399,8.38570564762335,-2.26944208433942,0.028334368222651,0.891047159777984,-3.59002428642432,FALSE,FALSE,FALSE,"SEPTIN8",FALSE
"BTN2A2",-0.424467190985105,6.78967398330131,-2.26293809116141,0.0287656511371967,0.891047159777984,-3.59778221760984,FALSE,FALSE,FALSE,"BTN2A2",FALSE
"ATF5",0.563926689670781,7.40786854802809,2.26172547282122,0.0288467045472536,0.891047159777984,-3.59922690985329,FALSE,FALSE,FALSE,"ATF5",FALSE
"JADE1",-0.574181936543111,7.52060114966474,-2.26008833095854,0.0289564566814914,0.891047159777984,-3.60117651661655,FALSE,FALSE,FALSE,"JADE1",FALSE
"EDAR",-0.662617738604283,7.65682239713706,-2.25697424967517,0.0291662485960791,0.891047159777984,-3.60488223619626,FALSE,FALSE,FALSE,"EDAR",FALSE
"SLC17A9",-0.521822148050173,7.96098907268362,-2.25642835137049,0.0292031642728152,0.891047159777984,-3.60553148168924,FALSE,FALSE,FALSE,"SLC17A9",FALSE
"REM1",0.356862514671525,7.3324588870521,2.25536382147733,0.0292752714808027,0.891047159777984,-3.60679722881517,FALSE,FALSE,FALSE,"REM1",FALSE
"FOLR3",1.08549591186745,7.13474941398683,2.2526363147357,0.0294607465606075,0.891047159777984,-3.61003838585488,FALSE,FALSE,FALSE,"FOLR3",FALSE
"PUS7L",-0.674379547906376,7.4399788922807,-2.25251263796188,0.0294691815347583,0.891047159777984,-3.61018528881699,FALSE,FALSE,FALSE,"PUS7L",FALSE
"CRADD",0.42502035468187,8.18868051993427,2.25190737867123,0.0295104923062154,0.891047159777984,-3.61090413303446,FALSE,FALSE,FALSE,"CRADD",FALSE
"IGF1",1.28043453071135,8.02708084534108,2.25151936716375,0.0295370023759449,0.891047159777984,-3.61136488905413,FALSE,FALSE,FALSE,"IGF1",FALSE
"KDM8",0.277464223578578,6.60146297051587,2.24719704759843,0.0298337524887576,0.891047159777984,-3.61649380501437,FALSE,FALSE,FALSE,"KDM8",FALSE
"EXOC7",0.394177280653755,8.34226694361823,2.24591626687847,0.0299221930107439,0.891047159777984,-3.6180122704361,FALSE,FALSE,FALSE,"EXOC7",FALSE
"RPS23",-0.676852287946028,11.1607072069136,-2.24416855486619,0.0300432524461763,0.891047159777984,-3.62008334145095,FALSE,FALSE,FALSE,"RPS23",FALSE
"OTUD4",-0.430881657964322,7.11969881894361,-2.24414561050761,0.0300448446355961,0.891047159777984,-3.62011052343024,FALSE,FALSE,FALSE,"OTUD4",FALSE
"RPL4",0.459845125781009,13.1831036767002,2.24274877624082,0.0301419173730426,0.891047159777984,-3.62176497390876,FALSE,FALSE,FALSE,"RPL4",FALSE
"LMAN1L",0.345533159414373,7.23999554136529,2.2426325378086,0.030150007902225,0.891047159777984,-3.62190261750059,FALSE,FALSE,FALSE,"LMAN1L",FALSE
"ATM",-0.284039785214667,6.73744065449441,-2.238889739528,0.0304115520532065,0.891047159777984,-3.62633197330882,FALSE,FALSE,FALSE,"ATM",FALSE
"PDXK",0.484174793102324,8.81986969739037,2.23804942894644,0.0304705489824556,0.891047159777984,-3.62732571212491,FALSE,FALSE,FALSE,"PDXK",FALSE
"RFNG",0.657007396498527,9.05989270912439,2.23700813472594,0.0305437978397082,0.891047159777984,-3.62855676787176,FALSE,FALSE,FALSE,"RFNG",FALSE
"FNDC4",0.465090381594798,8.35376066924256,2.23302328554817,0.030825556173829,0.891047159777984,-3.63326408333125,FALSE,FALSE,FALSE,"FNDC4",FALSE
"FAM50B",0.782734338722728,8.28631725305833,2.23194477908873,0.0309022107019304,0.891047159777984,-3.63453711195613,FALSE,FALSE,FALSE,"FAM50B",FALSE
"NREP",-0.749467387309447,7.74754573580411,-2.23172581847873,0.0309177939326669,0.891047159777984,-3.63479551202999,FALSE,FALSE,FALSE,"NREP",FALSE
"FERMT2",0.712334409772488,8.47831476143635,2.23151614382959,0.0309327228344569,0.891047159777984,-3.63504293682754,FALSE,FALSE,FALSE,"FERMT2",FALSE
"KBTBD2",-0.624438789274942,8.48386043745583,-2.2305567513238,0.0310011136243263,0.891047159777984,-3.63617485118534,FALSE,FALSE,FALSE,"KBTBD2",FALSE
"SLC17A5",-0.62896081238113,8.91077441626941,-2.22827142947353,0.0311645654202026,0.892364990220745,-3.63886974860455,FALSE,FALSE,FALSE,"SLC17A5",FALSE
"ERBIN",-0.525871298885285,7.83935521631847,-2.22347388449441,0.0315101900025868,0.89301534743325,-3.64452077674955,FALSE,FALSE,FALSE,"ERBIN",FALSE
"SULT4A1",0.627996621404888,7.15510010654832,2.22174977473659,0.0316352271039922,0.89301534743325,-3.64654950701165,FALSE,FALSE,FALSE,"SULT4A1",FALSE
"RAB36",-0.759389208381567,8.17419354084657,-2.21999986308408,0.0317625856351664,0.89301534743325,-3.64860746180154,FALSE,FALSE,FALSE,"RAB36",FALSE
"ANO10",0.548340775576642,8.93212310426729,2.21745453150729,0.0319486471921364,0.89301534743325,-3.65159881196962,FALSE,FALSE,FALSE,"ANO10",FALSE
"PTGER1",0.302386240994721,7.33863379381493,2.21634468490426,0.0320300783797204,0.89301534743325,-3.65290237754744,FALSE,FALSE,FALSE,"PTGER1",FALSE
"EBAG9",0.981557971639779,10.1945729935345,2.21559298799034,0.032085336113111,0.89301534743325,-3.6537850177736,FALSE,FALSE,FALSE,"EBAG9",FALSE
"SORBS1",-0.500107437187804,7.479326739289,-2.21502156500486,0.0321273983581114,0.89301534743325,-3.65445583919696,FALSE,FALSE,FALSE,"SORBS1",FALSE
"SAP30",-0.506245066397672,7.14817981108177,-2.21500279351904,0.0321287809500893,0.89301534743325,-3.65447787388645,FALSE,FALSE,FALSE,"SAP30",FALSE
"SMAD3",0.425944386091627,7.98108444468025,2.20753663707907,0.032682895084321,0.895409611878499,-3.66323144489494,FALSE,FALSE,FALSE,"SMAD3",FALSE
"KRI1",0.397883038033239,8.05935585018495,2.20243934426662,0.03306605012764,0.895409611878499,-3.66919563682514,FALSE,FALSE,FALSE,"KRI1",FALSE
"TAF9",-0.578642698964647,9.72009376501728,-2.19724008220396,0.0334609649090923,0.895409611878499,-3.67526904331382,FALSE,FALSE,FALSE,"TAF9",FALSE
"ARAP3",-0.395937818469842,7.76659032207531,-2.19525800066012,0.033612611945186,0.895409611878499,-3.67758167965565,FALSE,FALSE,FALSE,"ARAP3",FALSE
"PIN4",-0.457413518772493,8.76683490205746,-2.19514252463114,0.0336214656273251,0.895409611878499,-3.67771636797765,FALSE,FALSE,FALSE,"PIN4",FALSE
"KTN1",0.530415460049878,11.1171122741267,2.19369104388429,0.0337329285620679,0.895409611878499,-3.6794089079312,FALSE,FALSE,FALSE,"KTN1",FALSE
"CNN1",0.876895960961738,7.32801702520574,2.19218088545233,0.0338492446047181,0.895409611878499,-3.68116902366228,FALSE,FALSE,FALSE,"CNN1",FALSE
"CEP72",-0.660821618107186,7.48975927117153,-2.19090091370897,0.0339481089170492,0.895409611878499,-3.68266017607317,FALSE,FALSE,FALSE,"CEP72",FALSE
"PIGP",0.741532845172565,10.5609373502703,2.18794927558768,0.0341770664829219,0.895409611878499,-3.68609643164664,FALSE,FALSE,FALSE,"PIGP",FALSE
"AQP6",-0.322503075524802,7.45556387088312,-2.18792277863491,0.0341791280147922,0.895409611878499,-3.68612726404923,FALSE,FALSE,FALSE,"AQP6",FALSE
"POLR2H",-0.510999521886369,10.9604144726261,-2.18722629199219,0.0342333559537131,0.895409611878499,-3.68693761469448,FALSE,FALSE,FALSE,"POLR2H",FALSE
"AK4",0.941216059737789,9.31929573399349,2.18658685271329,0.034283209228645,0.895409611878499,-3.68768142942066,FALSE,FALSE,FALSE,"AK4",FALSE
"ADIRF",2.51903256628422,8.92910654574738,2.18598030098426,0.0343305577975873,0.895409611878499,-3.68838684477883,FALSE,FALSE,FALSE,"ADIRF",FALSE
"ATP5PF",0.613096182428999,11.7825576776438,2.18467972342898,0.0344322783539894,0.895409611878499,-3.68989893578995,FALSE,FALSE,FALSE,"ATP5PF",FALSE
"DELE1",-0.42978884120017,7.78484596238278,-2.18240238324473,0.0346110354499599,0.895409611878499,-3.69254509095852,FALSE,FALSE,FALSE,"DELE1",FALSE
"NDRG2",-0.667449013561143,7.95787545270525,-2.18214012451483,0.0346316737351289,0.895409611878499,-3.69284969570532,FALSE,FALSE,FALSE,"NDRG2",FALSE
"PWP1",0.472572979418811,9.75663035870841,2.18105487107088,0.0347171927910832,0.895409611878499,-3.69410990282882,FALSE,FALSE,FALSE,"PWP1",FALSE
"SCARA3",1.52016416142492,8.65329937631794,2.17618466720197,0.0351032727041821,0.895409611878499,-3.69975970382045,FALSE,FALSE,FALSE,"SCARA3",FALSE
"LSM6",-0.688271414244043,9.234467181563,-2.17408889658922,0.0352705768530012,0.895409611878499,-3.70218816848589,FALSE,FALSE,FALSE,"LSM6",FALSE
"OGFOD1",-0.517512686422431,8.39758838933634,-2.17194827346999,0.0354421883812847,0.895409611878499,-3.70466687271157,FALSE,FALSE,FALSE,"OGFOD1",FALSE
"NUPR1",1.22728993679453,9.8907193373667,2.17169771016471,0.0354623239188453,0.895409611878499,-3.70495689436144,FALSE,FALSE,FALSE,"NUPR1",FALSE
"AIDA",-0.56974986712903,10.8299871517243,-2.16935560830051,0.0356510268869046,0.895409611878499,-3.70766666489899,FALSE,FALSE,FALSE,"AIDA",FALSE
"POLA2",-0.284953036287249,7.36972763593284,-2.16795085529146,0.0357646326304212,0.895409611878499,-3.70929093141326,FALSE,FALSE,FALSE,"POLA2",FALSE
"RAMP2",0.437644017060551,7.53193162237041,2.16602419995938,0.0359209656123552,0.895409611878499,-3.71151742503271,FALSE,FALSE,FALSE,"RAMP2",FALSE
"HSPBP1",0.567819904637512,9.08129610567526,2.1655892632754,0.0359563406606221,0.895409611878499,-3.71201985233216,FALSE,FALSE,FALSE,"HSPBP1",FALSE
"OGFOD2",0.404969956659246,8.27710048317574,2.16338099792346,0.0361364220418228,0.895409611878499,-3.71456966162074,FALSE,FALSE,FALSE,"OGFOD2",FALSE
"TMEM115",0.48847757032404,8.04527587265428,2.1633713156018,0.0361372133728575,0.895409611878499,-3.71458083734702,FALSE,FALSE,FALSE,"TMEM115",FALSE
"MRPS7",0.620082506726401,9.85603378767272,2.16016596342195,0.0364000270606905,0.895409611878499,-3.71827860399727,FALSE,FALSE,FALSE,"MRPS7",FALSE
"HLTF",0.754523522446934,10.3599104332585,2.15908284353848,0.036489214754374,0.895409611878499,-3.7195272224462,FALSE,FALSE,FALSE,"HLTF",FALSE
